AVAAI,SELL,LIMIT,IOC,152,0.0530866,0.0541099,FILLED,1,152,1740949571539,8.0691632
TURBO,SELL,LIMIT,IOC,1356,0.0036346,0.0036704,FILLED,1356,1356,1740949573226,4.9285176
ARC,SELL,LIMIT,IOC,38,0.2348159,0.2395900,FILLED,38,38,1740949573311,8.9230042
1000PEPE,SELL,LIMIT,IOC,4379,0.0087490,0.0088006,FILLED,3243,4379,1740949575464,38.311871
QNT,SELL,LIMIT,IOC,0.9,98.540558,99.500000,FILLED,0.9,0.9,1740949575543,88.6865022
SOL,SELL,LIMIT,IOC,49,173.8372,174.6800,FILLED,43,49,1740949577090,8518.0228
1000PEPE,SELL,LIMIT,IOC,168421,0.0087451,0.0088017,FILLED,91803,168421,1740949577682,1472.8584871
SOL,SELL,LIMIT,IOC,74,173.7802,174.6000,FILLED,74,74,1740949578100,12859.7348
ETH,SELL,LIMIT,IOC,0.163,2489.26,2499.30,FILLED,0.163,0.163,1740949578511,405.74938000000003
1000PEPE,SELL,LIMIT,IOC,167317,0.0087449,0.0088021,FILLED,5962,167317,1740949578684,1463.1704333
SOLUSDC,SELL,LIMIT,IOC,0.83,173.8397,174.6900,FILLED,0.83,0.83,1740949579660,144.286951
FARTCOIN,SELL,LIMIT,IOC,575.9,0.3332437,0.3367000,FILLED,163.4,575.9,1740949581377,191.91504682999997
AI16Z,SELL,LIMIT,IOC,440.5,0.4261648,0.4301000,FILLED,371.7,440.5,1740949581628,187.7255944
PNUT,SELL,LIMIT,IOC,3088,0.2304447,0.2327800,FILLED,2988,3088,1740949582395,711.6132336000001
VINE,SELL,LIMIT,IOC,15991,0.0420920,0.0429132,FILLED,5955,15991,1740949582395,673.093172
PIPPIN,SELL,LIMIT,IOC,163,0.0301330,0.0306800,FILLED,163,163,1740949583178,4.911679
1000PEPE,SELL,LIMIT,IOC,1688,0.0087474,0.0088020,FILLED,1688,1688,1740949583178,14.7656112
